Steps out_loss reg_loss point_loss train_accuracy time memory
12577 0.126 18.248 0.447 0.96 7235.77 8698.8
12578 0.043 18.248 0.449 0.99 7236.17 8698.8
12579 0.056 18.248 0.441 0.98 7236.52 8698.8
12580 0.078 18.248 0.448 0.97 7236.82 8698.8
12581 0.058 18.248 0.421 0.98 7237.21 8698.8
12582 0.114 18.248 0.484 0.97 7237.58 8698.9
12583 0.105 18.248 0.422 0.97 7237.86 8698.9
12585 0.070 18.248 0.451 0.98 7241.67 8734.3
12586 0.106 18.248 0.454 0.97 7242.01 8734.3
12587 0.059 18.248 0.428 0.98 7242.29 8734.3
12588 0.069 18.248 0.448 0.97 7242.64 8734.3
12589 0.093 18.248 0.428 0.97 7243.05 8734.3
12590 0.064 18.248 0.440 0.98 7243.39 8734.3
12591 0.073 18.248 0.415 0.98 7243.76 8734.3
12592 0.060 18.248 0.452 0.98 7244.12 8734.3
12593 0.128 18.248 0.418 0.96 7244.45 8734.3
12594 0.049 18.248 0.414 0.99 7244.86 8734.3
12595 0.106 18.248 0.473 0.97 7245.24 8734.3
12596 0.071 18.248 0.422 0.98 7245.59 8681.9
12598 0.100 18.248 0.407 0.96 7249.44 8644.9
12599 0.064 18.248 0.446 0.98 7249.74 8706.3
12600 0.117 18.248 0.438 0.97 7250.14 8706.3
12601 0.055 18.248 0.444 0.98 7250.42 8706.3
12602 0.048 18.248 0.430 0.98 7250.80 8706.4
12603 0.054 18.248 0.454 0.98 7251.17 8706.4
12604 0.074 18.248 0.458 0.98 7251.53 8706.4
12605 0.056 18.248 0.408 0.98 7251.91 8706.4
12606 0.084 18.248 0.422 0.97 7252.28 8706.4
12607 0.099 18.248 0.446 0.97 7252.66 8706.4
12608 0.058 18.248 0.457 0.98 7253.02 8706.4
12609 0.133 18.248 0.488 0.96 7253.37 8706.6
12611 0.085 18.248 0.461 0.98 7257.25 8695.4
12612 0.110 18.248 0.444 0.96 7257.59 8695.4
12613 0.068 18.248 0.427 0.98 7257.96 8695.6
12614 0.073 18.248 0.441 0.98 7258.32 8695.6
12615 0.093 18.248 0.453 0.97 7258.69 8695.3
12616 0.050 18.248 0.425 0.98 7259.08 8695.4
12617 0.082 18.248 0.441 0.98 7259.42 8695.4
12618 0.118 18.248 0.423 0.96 7259.80 8695.6
12619 0.149 18.248 0.449 0.96 7260.07 8695.6
12620 0.035 18.248 0.437 0.99 7260.45 8695.6
12621 0.065 18.248 0.436 0.98 7260.84 8695.6
12622 0.085 18.248 0.448 0.97 7261.12 8695.6
12624 0.125 18.248 0.432 0.96 7264.93 8658.6
12625 0.081 18.248 0.453 0.97 7265.30 8663.1
12626 0.056 18.248 0.428 0.98 7265.68 8663.1
12627 0.110 18.248 0.424 0.97 7266.03 8663.1
12628 0.072 18.248 0.457 0.97 7266.38 8663.1
12629 0.110 18.248 0.444 0.97 7266.73 8663.1
12630 0.081 18.248 0.459 0.97 7267.14 8612.4
12631 0.106 18.248 0.414 0.97 7267.46 8612.4
12632 0.066 18.248 0.423 0.98 7267.84 8612.4
12633 0.073 18.248 0.469 0.97 7268.20 8612.4
12634 0.046 18.248 0.453 0.98 7268.55 8612.5
12635 0.075 18.248 0.459 0.98 7268.83 8612.5
12637 0.110 18.248 0.457 0.96 7272.64 8609.7
12638 0.069 18.248 0.437 0.98 7273.01 8609.7
12639 0.055 18.248 0.436 0.99 7273.38 8609.9
12640 0.075 18.248 0.451 0.97 7273.75 8610.2
12641 0.073 18.248 0.429 0.98 7274.13 8610.2
12642 0.088 18.248 0.439 0.97 7274.50 8610.2
12643 0.071 18.248 0.418 0.98 7274.90 8610.4
12644 0.060 18.248 0.419 0.98 7275.29 8610.4
12645 0.072 18.248 0.432 0.98 7275.65 8610.4
12646 0.048 18.248 0.425 0.98 7276.04 8610.4
12647 0.093 18.248 0.456 0.97 7276.38 8610.4
12648 0.223 18.248 0.502 0.93 7276.59 8610.4
12650 0.040 18.248 0.435 0.99 7280.43 8515.9
12651 0.066 18.248 0.450 0.98 7280.79 8515.9
12652 0.050 18.248 0.470 0.98 7281.14 8515.9
12653 0.103 18.248 0.430 0.97 7281.53 8516.0
12654 0.092 18.248 0.451 0.97 7281.90 8516.0
12655 0.110 18.248 0.404 0.97 7282.24 8516.0
12656 0.104 18.248 0.432 0.97 7282.61 8516.0
12657 0.073 18.248 0.451 0.98 7283.00 8516.0
12658 0.084 18.248 0.423 0.97 7283.35 8516.0
12659 0.202 18.248 0.426 0.95 7283.65 8516.0
12660 0.075 18.248 0.433 0.98 7284.03 8516.2
12661 0.091 18.248 0.447 0.97 7284.33 8516.2
12663 0.216 18.248 0.443 0.94 7288.04 8492.7
12664 0.052 18.248 0.428 0.98 7288.35 8455.1
12665 0.035 18.248 0.437 0.99 7288.71 8455.1
12666 0.127 18.248 0.426 0.96 7289.08 8455.1
12667 0.091 18.248 0.415 0.97 7289.43 8455.1
12668 0.096 18.248 0.447 0.97 7289.80 8455.1
12669 0.099 18.248 0.462 0.97 7290.14 8455.1
12670 0.054 18.248 0.442 0.98 7290.49 8455.1
12671 0.049 18.248 0.455 0.98 7290.87 8455.1
12672 0.065 18.248 0.451 0.98 7291.21 8406.9
12673 0.073 18.248 0.443 0.98 7291.58 8406.9
12674 0.094 18.248 0.427 0.97 7291.93 8406.9
12676 0.135 18.248 0.419 0.96 7295.69 8431.8
12677 0.111 18.248 0.436 0.96 7296.08 8431.8
12678 0.143 18.248 0.437 0.96 7296.43 8431.8
12679 0.074 18.248 0.439 0.97 7296.80 8431.8
12680 0.075 18.248 0.438 0.97 7297.11 8431.8
12681 0.064 18.248 0.445 0.98 7297.45 8431.8
12682 0.069 18.248 0.433 0.98 7297.79 8431.8
12683 0.047 18.248 0.432 0.98 7298.18 8431.8
12684 0.041 18.248 0.442 0.99 7298.56 8432.0
12685 0.053 18.248 0.439 0.98 7298.91 8432.0
12686 0.056 18.248 0.435 0.98 7299.29 8432.2
12687 0.072 18.248 0.461 0.98 7299.63 8432.2
12689 0.065 18.248 0.438 0.98 7303.42 8423.9
12690 0.071 18.248 0.438 0.98 7303.79 8423.9
12691 0.103 18.248 0.430 0.97 7304.15 8423.9
12692 0.039 18.248 0.444 0.99 7304.51 8424.2
12693 0.095 18.248 0.450 0.97 7304.88 8424.2
12694 0.060 18.248 0.447 0.98 7305.25 8424.4
12695 0.087 18.248 0.392 0.97 7305.61 8424.4
12696 0.082 18.248 0.453 0.97 7305.99 8424.4
12697 0.111 18.248 0.444 0.96 7306.34 8424.4
12698 0.108 18.248 0.494 0.96 7306.67 8424.4
12699 0.055 18.248 0.434 0.98 7307.09 8424.4
12700 0.155 18.248 0.457 0.95 7307.36 8424.4
12702 0.075 18.248 0.464 0.98 7311.18 8483.3
12703 0.094 18.248 0.457 0.97 7311.55 8448.5
12704 0.089 18.248 0.447 0.97 7311.92 8448.5
12705 0.088 18.248 0.431 0.97 7312.26 8448.5
12706 0.058 18.248 0.425 0.98 7312.64 8448.5
12707 0.071 18.248 0.422 0.98 7312.99 8448.5
12708 0.061 18.248 0.448 0.98 7313.40 8448.5
12709 0.074 18.248 0.428 0.98 7313.78 8448.6
12710 0.147 18.248 0.458 0.96 7314.12 8448.6
12711 0.067 18.248 0.435 0.98 7314.46 8448.7
12712 0.059 18.248 0.450 0.98 7314.79 8448.7
12713 0.141 18.248 0.444 0.97 7315.09 8448.7
12715 0.077 18.248 0.420 0.98 7319.15 8570.3
12716 0.037 18.248 0.436 0.99 7319.54 8570.3
12717 0.034 18.248 0.412 0.99 7319.88 8570.3
12718 0.077 18.248 0.414 0.97 7320.22 8570.3
12719 0.051 18.248 0.450 0.98 7320.59 8570.3
12720 0.109 18.248 0.452 0.97 7320.97 8570.3
12721 0.054 18.248 0.464 0.98 7321.35 8570.3
12722 0.098 18.248 0.427 0.97 7321.74 8570.3
12723 0.062 18.248 0.426 0.98 7322.13 8570.5
12724 0.129 18.248 0.428 0.96 7322.47 8570.5
12725 0.113 18.248 0.456 0.96 7322.83 8570.5
12726 0.199 18.248 0.522 0.94 7323.05 8570.5
12728 0.080 18.248 0.456 0.97 7326.89 8608.1
12729 0.068 18.248 0.422 0.98 7327.26 8608.1
12730 0.039 18.248 0.439 0.99 7327.64 8608.1
12731 0.092 18.248 0.419 0.97 7328.01 8608.1
12732 0.086 18.248 0.447 0.97 7328.40 8608.1
12733 0.083 18.248 0.460 0.97 7328.77 8608.1
12734 0.032 18.248 0.443 0.99 7329.17 8608.4
12735 0.049 18.248 0.422 0.98 7329.54 8608.4
12736 0.062 18.248 0.433 0.98 7329.91 8608.4
12737 0.124 18.248 0.474 0.96 7330.24 8608.4
12738 0.092 18.248 0.418 0.97 7330.59 8608.4
12739 0.258 18.248 0.441 0.91 7330.77 8608.4
12741 0.099 18.248 0.431 0.97 7334.54 8630.1
12742 0.098 18.248 0.449 0.97 7334.88 8661.1
12743 0.086 18.248 0.434 0.97 7335.26 8661.3
12744 0.099 18.248 0.463 0.97 7335.60 8661.3
12745 0.104 18.248 0.452 0.96 7335.98 8612.4
12746 0.066 18.248 0.457 0.98 7336.22 8612.6
12747 0.036 18.248 0.428 0.99 7336.61 8612.6
12748 0.047 18.248 0.455 0.99 7336.99 8612.6
12749 0.076 18.248 0.439 0.98 7337.35 8612.6
12750 0.169 18.248 0.406 0.95 7337.71 8612.6
12751 0.029 18.248 0.429 0.99 7338.08 8612.6
12752 0.067 18.248 0.450 0.98 7338.40 8612.7
12754 0.046 18.248 0.432 0.98 7342.04 8626.6
12755 0.134 18.248 0.443 0.97 7342.37 8626.6
12756 0.073 18.248 0.438 0.97 7342.73 8626.7
12757 0.070 18.248 0.472 0.98 7343.11 8626.7
12758 0.081 18.248 0.419 0.97 7343.45 8626.8
12759 0.109 18.248 0.483 0.97 7343.82 8626.8
12760 0.051 18.248 0.440 0.98 7344.16 8627.1
12761 0.064 18.248 0.421 0.98 7344.54 8627.1
12762 0.054 18.248 0.418 0.98 7344.93 8627.1
12763 0.088 18.248 0.444 0.97 7345.30 8627.1
12764 0.074 18.248 0.429 0.97 7345.64 8627.1
12765 0.079 18.248 0.431 0.98 7345.98 8627.1
12767 0.094 18.248 0.442 0.97 7349.77 8800.0
12768 0.095 18.248 0.468 0.97 7350.15 8744.7
12769 0.071 18.248 0.437 0.98 7350.50 8744.9
12770 0.075 18.248 0.421 0.97 7350.84 8745.2
12771 0.090 18.248 0.444 0.97 7351.21 8654.8
12772 0.043 18.248 0.431 0.99 7351.57 8634.9
12773 0.079 18.248 0.444 0.98 7351.92 8634.9
12774 0.084 18.248 0.422 0.98 7352.32 8634.9
12775 0.041 18.248 0.433 0.99 7352.71 8634.9
12776 0.099 18.248 0.427 0.97 7353.08 8634.9
12777 0.066 18.248 0.414 0.98 7353.49 8583.7
12778 0.109 18.248 0.473 0.97 7353.73 8583.7
12780 0.060 18.248 0.416 0.98 7357.51 8727.3
12781 0.067 18.248 0.450 0.98 7357.85 8709.2
12782 0.077 18.248 0.453 0.97 7358.21 8709.4
12783 0.098 18.248 0.471 0.97 7358.54 8709.6
12784 0.059 18.248 0.418 0.99 7358.96 8709.8
12785 0.087 18.248 0.440 0.97 7359.25 8664.5
12786 0.060 18.248 0.453 0.98 7359.63 8664.6
12787 0.075 18.248 0.454 0.97 7360.02 8664.6
12788 0.072 18.248 0.422 0.98 7360.37 8664.6
12789 0.062 18.248 0.427 0.98 7360.75 8664.6
12790 0.100 18.248 0.413 0.97 7361.11 8664.6
12791 0.136 18.248 0.448 0.96 7361.43 8664.6
12793 0.099 18.248 0.442 0.97 7365.01 8624.2
12794 0.152 18.248 0.424 0.95 7365.36 8608.0
12795 0.067 18.248 0.437 0.98 7365.73 8608.0
12796 0.109 18.248 0.428 0.96 7366.08 8608.0
12797 0.048 18.248 0.465 0.98 7366.43 8608.0
12798 0.105 18.248 0.430 0.97 7366.79 8608.0
12799 0.081 18.248 0.432 0.98 7367.18 8608.3
12800 0.052 18.248 0.434 0.98 7367.58 8608.3
12801 0.084 18.248 0.436 0.97 7367.97 8608.3
12802 0.102 18.248 0.456 0.97 7368.37 8608.3
12803 0.064 18.248 0.449 0.98 7368.72 8608.3
12804 0.091 18.248 0.430 0.97 7368.99 8608.3
12806 0.071 18.248 0.452 0.98 7372.70 8709.5
12807 0.112 18.248 0.482 0.97 7373.08 8709.8
12808 0.068 18.248 0.434 0.98 7373.45 8709.8
12809 0.098 18.248 0.452 0.97 7373.83 8710.0
12810 0.052 18.248 0.465 0.99 7374.09 8710.0
12811 0.060 18.248 0.424 0.99 7374.38 8710.1
12812 0.056 18.248 0.433 0.98 7374.76 8710.1
12813 0.077 18.248 0.422 0.97 7375.10 8710.1
12814 0.072 18.248 0.420 0.98 7375.43 8710.1
12815 0.139 18.248 0.452 0.96 7375.82 8710.3
12816 0.095 18.248 0.465 0.97 7376.14 8710.3
12817 0.068 18.248 0.402 0.98 7376.53 8688.9
12818 0.105 18.248 0.471 0.97 7376.71 8688.9
12820 0.070 18.248 0.444 0.97 7380.55 8685.8
12821 0.100 18.248 0.476 0.97 7380.92 8685.8
12822 0.077 18.248 0.419 0.97 7381.27 8685.9
12823 0.069 18.248 0.449 0.98 7381.61 8637.5
12824 0.099 18.248 0.464 0.97 7381.99 8637.5
12825 0.066 18.248 0.444 0.98 7382.37 8637.5
12826 0.046 18.248 0.409 0.99 7382.75 8637.5
12827 0.125 18.248 0.448 0.96 7383.06 8637.5
12828 0.075 18.248 0.443 0.98 7383.41 8595.1
12829 0.064 18.248 0.423 0.98 7383.79 8595.3
12830 0.120 18.248 0.426 0.96 7384.14 8595.3
12831 0.061 18.248 0.415 0.98 7384.49 8595.3
12833 0.085 18.248 0.464 0.97 7388.19 8653.9
12834 0.081 18.248 0.411 0.97 7388.55 8626.8
12835 0.062 18.248 0.436 0.98 7388.91 8626.6
12836 0.127 18.248 0.462 0.95 7389.27 8574.9
12837 0.072 18.248 0.435 0.98 7389.59 8574.9
12838 0.102 18.248 0.451 0.97 7389.86 8575.0
12839 0.039 18.248 0.442 0.99 7390.26 8575.0
12840 0.062 18.248 0.435 0.98 7390.57 8575.0
12841 0.056 18.248 0.449 0.99 7390.95 8575.0
12842 0.074 18.248 0.410 0.98 7391.36 8575.0
12843 0.103 18.248 0.434 0.97 7391.73 8575.0
12844 0.071 18.248 0.434 0.98 7392.10 8575.0
12846 0.060 18.248 0.429 0.98 7395.94 8634.5
12847 0.068 18.248 0.435 0.98 7396.29 8634.5
12848 0.092 18.248 0.435 0.97 7396.69 8634.5
12849 0.076 18.248 0.407 0.97 7397.07 8634.5
12850 0.058 18.248 0.456 0.98 7397.44 8634.5
12851 0.081 18.248 0.433 0.98 7397.82 8634.8
12852 0.059 18.248 0.426 0.98 7398.19 8634.8
12853 0.101 18.248 0.457 0.97 7398.56 8634.8
12854 0.072 18.248 0.429 0.98 7398.93 8634.8
12855 0.103 18.248 0.460 0.97 7399.29 8634.8
12856 0.098 18.248 0.461 0.97 7399.56 8634.8
12857 0.064 18.248 0.439 0.98 7399.88 8634.8
12859 0.102 18.248 0.449 0.97 7403.88 8673.3
12860 0.103 18.248 0.441 0.97 7404.25 8673.5
12861 0.062 18.248 0.469 0.98 7404.56 8673.5
12862 0.067 18.248 0.409 0.98 7404.91 8649.3
12863 0.107 18.248 0.455 0.97 7405.31 8593.5
12864 0.037 18.248 0.439 0.99 7405.60 8593.5
12865 0.040 18.248 0.430 0.99 7405.98 8593.5
12866 0.054 18.248 0.452 0.98 7406.31 8593.7
12867 0.122 18.248 0.451 0.96 7406.68 8593.7
12868 0.079 18.248 0.440 0.97 7407.01 8554.0
12869 0.065 18.248 0.414 0.98 7407.35 8554.0
12870 0.066 18.248 0.434 0.98 7407.68 8554.0
12871 0.080 18.248 0.491 0.97 7407.86 8554.0
12873 0.082 18.248 0.451 0.97 7411.59 8672.2
12874 0.139 18.248 0.446 0.95 7411.92 8672.5
12875 0.125 18.248 0.418 0.96 7412.27 8672.5
12876 0.065 18.248 0.415 0.98 7412.62 8672.5
12877 0.060 18.248 0.435 0.98 7413.00 8672.5
12878 0.059 18.248 0.429 0.98 7413.36 8672.5
12879 0.073 18.248 0.447 0.98 7413.72 8672.5
12880 0.120 18.248 0.409 0.96 7413.99 8672.7
12881 0.054 18.248 0.431 0.98 7414.37 8672.7
12882 0.074 18.248 0.470 0.98 7414.72 8672.8
12883 0.067 18.248 0.445 0.98 7415.10 8672.8
12884 0.067 18.248 0.433 0.98 7415.48 8673.0
12885 0.170 18.248 0.489 0.93 7415.63 8673.0
12887 0.037 18.248 0.415 0.99 7419.42 8653.0
12888 0.090 18.248 0.453 0.97 7419.80 8671.0
12889 0.080 18.248 0.454 0.97 7420.14 8671.0
12890 0.096 18.248 0.441 0.97 7420.47 8671.1
12891 0.073 18.248 0.423 0.98 7420.81 8652.9
12892 0.063 18.248 0.455 0.98 7421.17 8653.1
12893 0.089 18.248 0.448 0.98 7421.46 8653.3
12894 0.050 18.248 0.440 0.99 7421.82 8653.3
12895 0.063 18.248 0.444 0.98 7422.24 8653.3
12896 0.065 18.248 0.453 0.98 7422.61 8653.3
12897 0.129 18.248 0.419 0.95 7422.96 8653.3
12898 0.080 18.248 0.437 0.98 7423.30 8653.3
12900 0.077 18.248 0.430 0.97 7427.11 8654.1
12901 0.100 18.248 0.446 0.97 7427.46 8670.0
12902 0.056 18.248 0.431 0.98 7427.86 8670.0
12903 0.040 18.248 0.415 0.99 7428.19 8670.0
12904 0.103 18.248 0.464 0.96 7428.52 8670.0
12905 0.054 18.248 0.439 0.98 7428.86 8670.2
12906 0.060 18.248 0.418 0.98 7429.25 8670.2
12907 0.096 18.248 0.461 0.97 7429.53 8670.2
12908 0.105 18.248 0.431 0.97 7429.90 8670.2
12909 0.056 18.248 0.460 0.98 7430.27 8670.2
12910 0.069 18.248 0.436 0.98 7430.62 8670.2
12911 0.059 18.248 0.441 0.98 7431.04 8670.2
12913 0.095 18.248 0.443 0.97 7434.79 8610.6
12914 0.093 18.248 0.429 0.97 7435.13 8610.6
12915 0.099 18.248 0.459 0.97 7435.48 8610.6
12916 0.079 18.248 0.443 0.97 7435.84 8610.6
12917 0.092 18.248 0.428 0.97 7436.24 8610.7
12918 0.048 18.248 0.428 0.99 7436.61 8610.7
12919 0.069 18.248 0.471 0.98 7436.90 8610.8
12920 0.051 18.248 0.443 0.98 7437.28 8610.8
12921 0.064 18.248 0.447 0.98 7437.64 8610.8
12922 0.121 18.248 0.444 0.96 7437.99 8610.9
12923 0.074 18.248 0.453 0.98 7438.32 8610.9
12924 0.063 18.248 0.419 0.99 7438.70 8610.9
12925 2.455 18.248 0.534 0.44 7438.85 8610.9
12927 0.100 18.248 0.429 0.97 7442.58 8689.1
12928 0.066 18.248 0.419 0.98 7442.91 8689.1
12929 0.057 18.248 0.439 0.98 7443.26 8635.3
12930 0.073 18.248 0.468 0.99 7443.67 8635.3
12931 0.060 18.248 0.441 0.98 7444.09 8635.3
12932 0.195 18.248 0.448 0.93 7444.37 8635.3
12933 0.080 18.248 0.425 0.97 7444.70 8635.3
12934 0.073 18.248 0.434 0.98 7445.09 8635.3
12935 0.075 18.248 0.468 0.98 7445.48 8635.5
12936 0.059 18.248 0.425 0.98 7445.86 8635.5
12937 0.082 18.248 0.459 0.98 7446.21 8635.5
12938 0.138 18.248 0.451 0.95 7446.51 8635.5
12940 0.070 18.248 0.471 0.98 7450.31 8686.0
12941 0.061 18.248 0.432 0.98 7450.69 8686.0
12942 0.062 18.248 0.418 0.98 7451.06 8686.0
12943 0.082 18.248 0.441 0.97 7451.30 8686.0
12944 0.041 18.248 0.432 0.99 7451.64 8686.0
12945 0.182 18.248 0.412 0.95 7452.01 8686.1
12946 0.150 18.248 0.434 0.95 7452.33 8686.1
12947 0.109 18.248 0.454 0.97 7452.69 8686.1
12948 0.094 18.248 0.446 0.97 7453.02 8686.4
12949 0.082 18.248 0.460 0.97 7453.37 8686.4
12950 0.043 18.248 0.431 0.99 7453.79 8686.4
12951 0.074 18.248 0.432 0.98 7454.17 8686.4
12952 0.854 18.248 0.618 0.80 7454.32 8686.7
12954 0.056 18.248 0.459 0.98 7458.11 8769.8
12955 0.075 18.248 0.452 0.98 7458.47 8769.8
12956 0.077 18.248 0.430 0.97 7458.84 8769.8
12957 0.062 18.248 0.446 0.98 7459.23 8769.8
12958 0.065 18.248 0.419 0.98 7459.61 8769.8
12959 0.078 18.248 0.435 0.98 7460.01 8769.8
12960 0.069 18.248 0.417 0.98 7460.37 8769.8
12961 0.068 18.248 0.466 0.98 7460.73 8769.8
12962 0.123 18.248 0.450 0.96 7461.07 8769.8
12963 0.092 18.248 0.424 0.97 7461.44 8769.9
12964 0.064 18.248 0.441 0.98 7461.79 8769.9
12965 0.142 18.248 0.455 0.95 7462.00 8769.9
12967 0.096 18.248 0.439 0.97 7465.85 8797.2
12968 0.117 18.248 0.447 0.96 7466.23 8797.4
12969 0.061 18.248 0.464 0.98 7466.61 8797.4
12970 0.072 18.248 0.460 0.98 7467.02 8797.5
12971 0.098 18.248 0.447 0.97 7467.37 8797.5
12972 0.068 18.248 0.427 0.98 7467.73 8797.5
12973 0.074 18.248 0.423 0.97 7468.09 8797.5
12974 0.073 18.248 0.462 0.98 7468.47 8797.5
12975 0.058 18.248 0.424 0.98 7468.84 8797.5
12976 0.057 18.248 0.422 0.98 7469.22 8797.5
12977 0.107 18.248 0.421 0.97 7469.50 8797.5
12978 0.069 18.248 0.438 0.98 7469.79 8797.5
12980 0.078 18.248 0.425 0.98 7474.20 8956.5
12981 0.069 18.248 0.439 0.98 7474.58 8956.5
12982 0.057 18.248 0.451 0.98 7474.91 8956.5
12983 0.051 18.248 0.435 0.98 7475.30 8956.5
12984 0.063 18.248 0.418 0.98 7475.64 8956.5
12985 0.121 18.248 0.466 0.96 7476.00 8956.5
12986 0.098 18.248 0.454 0.96 7476.35 8931.4
12987 0.076 18.248 0.447 0.98 7476.71 8931.4
12988 0.084 18.248 0.458 0.97 7477.06 8882.8
12989 0.072 18.248 0.430 0.98 7477.45 8882.8
12990 0.134 18.248 0.409 0.96 7477.85 8882.8
12991 0.034 18.248 0.427 0.99 7478.13 8882.8
12993 0.078 18.248 0.454 0.97 7482.25 8939.7
12994 0.075 18.248 0.439 0.98 7482.62 8893.1
12995 0.095 18.248 0.408 0.98 7482.99 8893.1
12996 0.097 18.248 0.460 0.97 7483.38 8893.1
12997 0.053 18.248 0.442 0.98 7483.74 8893.1
12998 0.049 18.248 0.419 0.98 7484.12 8893.2
12999 0.091 18.248 0.441 0.97 7484.48 8893.2
13000 0.094 18.248 0.456 0.97 7484.84 8893.2
13001 0.093 18.248 0.426 0.97 7485.20 8893.3
13002 0.087 18.248 0.444 0.97 7485.60 8893.3
13003 0.069 18.248 0.458 0.98 7485.97 8893.3
13004 0.197 18.248 0.443 0.93 7486.15 8893.3
13006 0.112 18.248 0.440 0.96 7489.91 8972.1
13007 0.074 18.248 0.450 0.98 7490.29 8972.1
13008 0.114 18.248 0.473 0.96 7490.63 8972.1
13009 0.105 18.248 0.441 0.97 7490.98 8919.9
13010 0.075 18.248 0.421 0.98 7491.38 8919.9
13011 0.063 18.248 0.444 0.98 7491.77 8919.9
13012 0.045 18.248 0.425 0.99 7492.15 8919.9
13013 0.069 18.248 0.442 0.98 7492.53 8919.9
13014 0.066 18.248 0.434 0.98 7492.91 8920.0
13015 0.059 18.248 0.447 0.98 7493.29 8920.0
13016 0.089 18.248 0.435 0.97 7493.59 8920.2
13017 0.038 18.248 0.453 0.99 7493.86 8920.2
13019 0.112 18.248 0.442 0.96 7497.59 8937.5
13020 0.152 18.248 0.425 0.96 7497.96 8937.5
13021 0.066 18.248 0.457 0.98 7498.36 8937.7
13022 0.070 18.248 0.438 0.98 7498.75 8938.1
13023 0.087 18.248 0.448 0.97 7499.12 8938.1
13024 0.079 18.248 0.446 0.97 7499.49 8938.1
13025 0.101 18.248 0.465 0.97 7499.80 8938.1
13026 0.049 18.248 0.427 0.99 7500.15 8938.1
13027 0.040 18.248 0.437 0.99 7500.50 8938.1
13028 0.093 18.248 0.429 0.97 7500.80 8938.5
13029 0.076 18.248 0.430 0.98 7501.18 8938.5
13030 0.083 18.248 0.460 0.97 7501.53 8938.5
13032 0.055 18.248 0.440 0.98 7505.35 9007.6
13033 0.079 18.248 0.456 0.98 7505.71 9006.5
13034 0.237 18.248 0.447 0.92 7506.05 8960.7
13035 0.129 18.248 0.457 0.96 7506.39 8913.0
13036 0.039 18.248 0.424 0.99 7506.74 8913.0
13037 0.073 18.248 0.447 0.98 7507.13 8913.0
13038 0.056 18.248 0.436 0.98 7507.51 8913.0
13039 0.072 18.248 0.434 0.98 7507.88 8869.5
13040 0.078 18.248 0.428 0.98 7508.23 8869.6
13041 0.050 18.248 0.416 0.98 7508.61 8869.6
13042 0.105 18.248 0.453 0.97 7509.03 8869.6
13043 0.102 18.248 0.426 0.97 7509.29 8869.7
13045 0.064 18.248 0.436 0.98 7513.11 8857.8
13046 0.057 18.248 0.413 0.98 7513.47 8857.8
13047 0.080 18.248 0.421 0.97 7513.84 8857.8
13048 0.069 18.248 0.440 0.98 7514.26 8857.9
13049 0.070 18.248 0.456 0.98 7514.63 8857.9
13050 0.045 18.248 0.424 0.99 7514.99 8857.9
13051 0.090 18.248 0.467 0.97 7515.35 8857.9
13052 0.053 18.248 0.418 0.99 7515.73 8857.9
13053 0.084 18.248 0.450 0.97 7516.09 8857.9
13054 0.103 18.248 0.447 0.96 7516.47 8858.1
13055 0.081 18.248 0.454 0.98 7516.84 8858.1
13056 0.082 18.248 0.460 0.98 7517.04 8858.1
13058 0.133 18.248 0.430 0.96 7520.89 8899.6
13059 0.065 18.248 0.450 0.98 7521.26 8899.7
13060 0.084 18.248 0.447 0.97 7521.58 8899.7
13061 0.071 18.248 0.402 0.97 7521.89 8899.7
13062 0.073 18.248 0.421 0.98 7522.28 8899.7
13063 0.071 18.248 0.435 0.98 7522.62 8899.7
13064 0.068 18.248 0.450 0.98 7522.98 8899.7
13065 0.045 18.248 0.449 0.99 7523.38 8899.8
13066 0.150 18.248 0.443 0.95 7523.70 8899.8
13067 0.035 18.248 0.434 0.99 7524.10 8899.8
13068 0.089 18.248 0.436 0.98 7524.53 8899.9
13069 0.087 18.248 0.457 0.97 7524.85 8872.1
13071 0.149 18.248 0.412 0.96 7528.64 8882.4
13072 0.073 18.248 0.438 0.98 7528.91 8882.6
13073 0.051 18.248 0.442 0.99 7529.28 8882.6
13074 0.093 18.248 0.419 0.98 7529.55 8882.6
13075 0.049 18.248 0.417 0.99 7529.99 8882.6
13076 0.065 18.248 0.471 0.98 7530.31 8882.6
13077 0.074 18.248 0.451 0.98 7530.69 8882.6
13078 0.102 18.248 0.436 0.97 7531.04 8882.6
13079 0.101 18.248 0.414 0.97 7531.42 8882.6
13080 0.073 18.248 0.463 0.98 7531.78 8882.6
13081 0.120 18.248 0.436 0.97 7532.13 8882.6
13082 0.066 18.248 0.430 0.98 7532.48 8882.6
13083 0.179 18.248 0.502 0.95 7532.65 8882.6
13085 0.077 18.248 0.454 0.97 7536.54 8872.8
13086 0.090 18.248 0.430 0.97 7536.90 8873.3
13087 0.047 18.248 0.427 0.98 7537.28 8873.3
13088 0.059 18.248 0.466 0.98 7537.66 8839.6
13089 0.106 18.248 0.460 0.97 7537.94 8839.6
13090 0.049 18.248 0.434 0.99 7538.35 8839.7
13091 0.056 18.248 0.446 0.98 7538.72 8839.7
13092 0.089 18.248 0.434 0.97 7539.07 8839.7
13093 0.104 18.248 0.416 0.97 7539.45 8839.7
13094 0.080 18.248 0.422 0.97 7539.82 8839.7
13095 0.118 18.248 0.475 0.96 7540.12 8792.6
13096 0.057 18.248 0.458 0.98 7540.43 8792.6
